KernelName,GridSize,BlockSize,Comp_inst_kernel,avg_comp_lat,glob_inst_kernel,avg_glob_lat,avg_shar_lat,block_size,misc_inst_kernel,branch,glob_load_sm,glob_store_sm,inst_issue_cycles,cache_penalty,Avg,Time,Regs,Loops
heartwall,51,1020,2912,67.39388736263736,507,472.7455621301775,36.0,1020,715,315,315,192,1.0,1657.658974783761,18.65,12840.15,10,1
heartwall,51,559,2912,67.39388736263736,507,472.7455621301775,36.0,559,715,315,315,192,1.0,908.4621244158064,17.0,12707.1,10,1
heartwall,51,609,2912,67.39388736263736,507,472.7455621301775,36.0,609,715,315,315,192,1.0,989.7199172973632,17.15,12193.55,10,1
heartwall,51,870,2912,67.39388736263736,507,472.7455621301775,36.0,870,715,315,315,192,1.0,1413.8855961390902,17.6,14133.85,10,1
heartwall,51,123,2912,67.39388736263736,507,472.7455621301775,36.0,123,715,315,315,192,1.0,399.7883409772601,16.9,13622.1,10,1
heartwall,51,602,2912,67.39388736263736,507,472.7455621301775,36.0,602,715,315,315,192,1.0,978.3438262939452,17.05,13438.05,10,1
heartwall,51,722,2912,67.39388736263736,507,472.7455621301775,36.0,722,715,315,315,192,1.0,1173.362529209682,20.2,14057.35,10,1
heartwall,51,991,2912,67.39388736263736,507,472.7455621301775,36.0,991,715,315,315,192,1.0,1610.5294549124585,23.15,15160.1,10,1
heartwall,51,843,2912,67.39388736263736,507,472.7455621301775,36.0,843,715,315,315,192,1.0,1370.0063879830498,18.6,12213.95,10,1
heartwall,51,715,2912,67.39388736263736,507,472.7455621301775,36.0,715,715,315,315,192,1.0,1161.986438206264,18.1,13628.35,10,1
heartwall,51,866,2912,67.39388736263736,507,472.7455621301775,36.0,866,715,315,315,192,1.0,1407.384972708566,17.2,12623.15,10,1
heartwall,51,768,2912,67.39388736263736,507,472.7455621301775,36.0,768,715,315,315,192,1.0,1248.1196986607142,17.2,13347.25,10,1
heartwall,51,272,2912,67.39388736263736,507,472.7455621301775,36.0,272,715,315,315,192,1.0,884.0847865513392,17.0,15097.1,10,1
heartwall,51,754,2912,67.39388736263736,507,472.7455621301775,36.0,754,715,315,315,192,1.0,1225.3675166538785,17.6,14382.3,10,1
heartwall,51,731,2912,67.39388736263736,507,472.7455621301775,36.0,731,715,315,315,192,1.0,1187.9889319283625,17.2,12802.45,10,1
heartwall,51,494,2912,67.39388736263736,507,472.7455621301775,36.0,494,715,315,315,192,1.0,802.8269936697824,18.0,14332.15,10,1
heartwall,51,775,2912,67.39388736263736,507,472.7455621301775,36.0,775,715,315,315,192,1.0,1259.4957896641322,18.25,16579.3,10,1
heartwall,51,380,2912,67.39388736263736,507,472.7455621301775,36.0,380,715,315,315,192,1.0,617.5592258998325,18.4,11773.7,10,1
heartwall,51,846,2912,67.39388736263736,507,472.7455621301775,36.0,846,715,315,315,192,1.0,1374.881855555943,17.3,13777.15,10,1
heartwall,51,787,2912,67.39388736263736,507,472.7455621301775,36.0,787,715,315,315,192,1.0,1278.997659955706,17.45,12825.65,10,1
