KernelName,GridSize,BlockSize,Comp_inst_kernel,avg_comp_lat,glob_inst_kernel,avg_glob_lat,avg_shar_lat,block_size,misc_inst_kernel,branch,glob_load_sm,glob_store_sm,inst_issue_cycles,cache_penalty,Avg,Time,Regs,Loops
bfs,2048,2,35,62.74285714285714,11,578.8181818181819, NaN,2,1,5,8,3,42.0,19.565104166666664,50.0,5231541.125,21,200
bfs,4096,2,35,62.74285714285714,11,578.8181818181819, NaN,2,1,5,8,3,84.0,39.13020833333333,50.0,6585135.5,21,200
bfs,8192,2,35,62.74285714285714,11,578.8181818181819, NaN,2,1,5,8,3,168.0,78.26041666666666,50.11111111,9361857.222,21,200
bfs,16384,2,35,62.74285714285714,11,578.8181818181819, NaN,2,1,5,8,3,336.0,78.26041666666666,51.4,14435504.5,21,200
bfs,32768,2,35,62.74285714285714,11,578.8181818181819, NaN,2,1,5,8,3,672.0,104.34722222222224,56.6,23370180.4,21,200
bfs,65536,2,35,62.74285714285714,11,578.8181818181819, NaN,2,1,5,8,3,1344.0,125.21666666666664,63.9,39956303.0,21,200
bfs,130722,2,35,62.74285714285714,11,578.8181818181819, NaN,2,1,10,16,6,5361.0,312.20575523376465,63.9,75070217.5,21,200
bfs,262144,2,35,62.74285714285714,11,578.8181818181819, NaN,2,1,20,32,12,21504.0,626.0833333333333,65.09090909,130154425.8,21,200
bfs,524288,2,35,62.74285714285714,11,578.8181818181819, NaN,2,1,35,56,21,75264.0,1130.989247311828,66.0,239718402.0,21,200
bfs,1048576,2,35,62.74285714285714,11,578.8181818181819, NaN,2,1,65,104,39,279552.0,2134.841530054645,65.69230769,461868955.8,21,200
bfs,2097152,2,35,62.74285714285714,11,578.8181818181819, NaN,2,1,130,208,78,1118208.0,4304.969696969697,66.83333333,899650176.9,21,200
bfs,4194304,2,35,62.74285714285714,11,578.8181818181819, NaN,2,1,260,416,156,4472832.0,906.8879668049792,66.07692308,1783888938.0,21,200
bfs,8388608,2,35,62.74285714285714,11,578.8181818181819, NaN,2,1,515,824,309,-15835136.0,1647.5131396957122,66.85714286,3733477881.0,21,200
bfs,256,4,35,62.74285714285714,11,578.8181818181819, NaN,4,1,5,8,3,10.0,4.891276041666666,51.0,4129502.75,21,200
bfs,512,4,35,62.74285714285714,11,578.8181818181819, NaN,4,1,5,8,3,21.0,9.782552083333332,51.0,4248382.714,21,200
bfs,1024,4,35,62.74285714285714,11,578.8181818181819, NaN,4,1,5,8,3,42.0,19.565104166666664,51.0,4810169.0,21,200
bfs,2048,4,35,62.74285714285714,11,578.8181818181819, NaN,4,1,5,8,3,84.0,39.13020833333333,51.0,5958673.875,21,200
bfs,4096,4,35,62.74285714285714,11,578.8181818181819, NaN,4,1,5,8,3,168.0,78.26041666666666,51.11111111,8117075.0,21,200
bfs,8192,4,35,62.74285714285714,11,578.8181818181819, NaN,4,1,5,8,3,336.0,78.26041666666666,51.7,11875634.5,21,200
bfs,16384,4,35,62.74285714285714,11,578.8181818181819, NaN,4,1,5,8,3,672.0,104.34722222222224,52.1,19008415.9,21,200
bfs,32768,4,35,62.74285714285714,11,578.8181818181819, NaN,4,1,5,8,3,1344.0,125.21666666666664,58.5,31535925.5,21,200
bfs,65361,4,35,62.74285714285714,11,578.8181818181819, NaN,4,1,10,16,6,5361.0,312.20575523376465,63.5,56411567.7,21,200
bfs,131072,4,35,62.74285714285714,11,578.8181818181819, NaN,4,1,20,32,12,21504.0,626.0833333333333,64.63636364,93177235.18,21,200
bfs,262144,4,35,62.74285714285714,11,578.8181818181819, NaN,4,1,35,56,21,75264.0,1130.989247311828,65.63636364,166093986.5,21,200
bfs,524288,4,35,62.74285714285714,11,578.8181818181819, NaN,4,1,65,104,39,279552.0,2134.841530054645,65.92307692,312065202.7,21,200
bfs,1048576,4,35,62.74285714285714,11,578.8181818181819, NaN,4,1,130,208,78,1118208.0,4304.969696969697,66.16666667,603212527.8,21,200
bfs,2097152,4,35,62.74285714285714,11,578.8181818181819, NaN,4,1,260,416,156,4472832.0,906.8879668049792,65.30769231,1190660976.0,21,200
bfs,4194304,4,35,62.74285714285714,11,578.8181818181819, NaN,4,1,515,824,309,-15835136.0,1647.5131396957122,65.85714286,2537969480.0,21,200
bfs,128,8,35,62.74285714285714,11,578.8181818181819, NaN,8,1,5,8,3,10.0,4.891276041666666,50.875,4085243.125,21,200
bfs,256,8,35,62.74285714285714,11,578.8181818181819, NaN,8,1,5,8,3,21.0,9.782552083333332,51.0,4134206.0,21,200
bfs,512,8,35,62.74285714285714,11,578.8181818181819, NaN,8,1,5,8,3,42.0,19.565104166666664,51.0,4678245.625,21,200
bfs,1024,8,35,62.74285714285714,11,578.8181818181819, NaN,8,1,5,8,3,84.0,39.13020833333333,51.0,5516255.375,21,200
bfs,2048,8,35,62.74285714285714,11,578.8181818181819, NaN,8,1,5,8,3,168.0,78.26041666666666,51.0,7174365.556,21,200
bfs,4096,8,35,62.74285714285714,11,578.8181818181819, NaN,8,1,5,8,3,336.0,78.26041666666666,51.0,10469033.7,21,200
bfs,8192,8,35,62.74285714285714,11,578.8181818181819, NaN,8,1,5,8,3,672.0,104.34722222222224,51.4,16406347.5,21,200
bfs,16384,8,35,62.74285714285714,11,578.8181818181819, NaN,8,1,5,8,3,1344.0,125.21666666666664,51.9,27516984.7,21,200
bfs,32681,8,35,62.74285714285714,11,578.8181818181819, NaN,8,1,10,16,6,5361.0,312.21053187052405,59.0,48693621.6,21,200
bfs,65536,8,35,62.74285714285714,11,578.8181818181819, NaN,8,1,20,32,12,21504.0,626.0833333333333,62.90909091,76700906.73,21,200
bfs,131072,8,35,62.74285714285714,11,578.8181818181819, NaN,8,1,35,56,21,75264.0,1130.989247311828,63.90909091,129278135.5,21,200
bfs,262144,8,35,62.74285714285714,11,578.8181818181819, NaN,8,1,65,104,39,279552.0,2134.841530054645,64.30769231,238491375.0,21,200
bfs,524288,8,35,62.74285714285714,11,578.8181818181819, NaN,8,1,130,208,78,1118208.0,4304.969696969697,64.75,456176981.0,21,200
bfs,1048576,8,35,62.74285714285714,11,578.8181818181819, NaN,8,1,260,416,156,4472832.0,906.8879668049792,64.30769231,893608526.5,21,200
bfs,2097152,8,35,62.74285714285714,11,578.8181818181819, NaN,8,1,515,824,309,-15835136.0,1647.5131396957122,65.0,1959225193.0,21,200
bfs,64,16,35,62.74285714285714,11,578.8181818181819, NaN,16,1,5,8,3,10.0,4.891276041666666,51.0,3970330.0,21,200
bfs,128,16,35,62.74285714285714,11,578.8181818181819, NaN,16,1,5,8,3,21.0,9.782552083333332,51.0,4232351.714,21,200
bfs,256,16,35,62.74285714285714,11,578.8181818181819, NaN,16,1,5,8,3,42.0,19.565104166666664,51.0,4483590.5,21,200
bfs,512,16,35,62.74285714285714,11,578.8181818181819, NaN,16,1,5,8,3,84.0,39.13020833333333,51.0,5461852.0,21,200
bfs,1024,16,35,62.74285714285714,11,578.8181818181819, NaN,16,1,5,8,3,168.0,78.26041666666666,51.0,7013896.222,21,200
bfs,2048,16,35,62.74285714285714,11,578.8181818181819, NaN,16,1,5,8,3,336.0,78.26041666666666,51.0,9868601.2,21,200
bfs,4096,16,35,62.74285714285714,11,578.8181818181819, NaN,16,1,5,8,3,672.0,104.34722222222224,51.0,15116965.1,21,200
bfs,8192,16,35,62.74285714285714,11,578.8181818181819, NaN,16,1,5,8,3,1344.0,125.21666666666664,51.1,24932558.8,21,200
bfs,16341,16,35,62.74285714285714,11,578.8181818181819, NaN,16,1,10,16,6,5361.0,312.22008514404297,53.0,43636780.2,21,200
bfs,32768,16,35,62.74285714285714,11,578.8181818181819, NaN,16,1,20,32,12,21504.0,626.0833333333333,61.18181818,65662782.36,21,200
bfs,65536,16,35,62.74285714285714,11,578.8181818181819, NaN,16,1,35,56,21,75264.0,1130.989247311828,62.90909091,110451513.6,21,200
